Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_222.jpg;0;0.798442;0;4.474088;110.9989;95.29959;1.485733;38.89444;-0.001303083
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_288.jpg;0;0.6019105;0;4.499305;111.21;95.4683;1.469824;38.86492;-0.001256635
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_370.jpg;0;0.6032963;0;4.518288;111.4919;95.69345;1.409184;38.82398;-0.001180432
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_438.jpg;0;0.8510253;0;4.542612;111.7755;95.9196;1.335816;38.78319;-0.001170682
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_521.jpg;0;1;0;4.570926;112.0621;96.14795;1.29097;38.74359;-0.001190036
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_588.jpg;-1.560183;1;0;4.61736;112.2796;96.32066;1.282493;38.65651;-0.0009684219
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_653.jpg;-4.514894;1;0;4.66376;112.4999;96.49364;1.290707;38.34661;-0.0005275525
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_723.jpg;-7.537507;1;0;4.697821;112.7991;96.72295;1.317839;37.41819;-0.002076713
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_788.jpg;-10.54494;1;0;4.730995;113.0288;96.89153;1.33619;36.28597;359.9181
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_855.jpg;-13.53643;1;0;4.772175;113.2624;97.05543;1.278665;34.74462;359.7855
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_922.jpg;-15;1;0;4.80092;113.5797;97.26275;0.9759002;31.99529;359.5662
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_48_987.jpg;-12.03936;1;0;4.833177;113.8237;97.40958;0.6550987;29.95667;359.3133
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_052.jpg;-9.017026;1;0;4.874819;114.072;97.54996;0.2711877;28.21347;359.0188
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_120.jpg;-5.991386;1;0;4.905674;114.4108;97.73122;359.8256;26.58881;358.6824
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_187.jpg;-3.000176;1;0;4.926982;114.6722;97.86932;359.8239;25.9903;358.726
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_253.jpg;0;1;0;4.953336;114.9389;98.00742;0.01316562;25.78317;358.9316
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_322.jpg;0;1;0;4.999754;115.302;98.18767;0.309434;25.58913;359.2003
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_388.jpg;0;1;0;5.011804;115.5762;98.3207;0.5401277;25.55186;359.3648
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_454.jpg;0;1;0;5.011672;115.8508;98.45316;0.7767939;25.54985;359.528
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_520.jpg;0;1;0;5.006919;116.2173;98.62974;1.109036;25.56528;359.7528
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_587.jpg;0;1;0;5.015407;116.4922;98.76235;1.355882;25.5863;359.9289
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_652.jpg;0;1;0;5.016588;116.7671;98.89323;1.571833;25.60428;-0.0005974394
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_722.jpg;0;1;0;5.012411;117.1289;99.06388;1.449109;25.57172;-0.00213469
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_788.jpg;0;1;0;4.90559;117.3953;99.18961;1.253365;25.54334;-0.000640697
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_853.jpg;0;1;0;5.012749;117.6657;99.31726;1.150376;25.50858;-0.0009935123
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_920.jpg;0;1;0;5.009091;118.0271;99.48793;1.072813;25.46224;-0.000863103
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_49_986.jpg;0;1;0;5.020894;118.2988;99.61618;1.052523;25.42207;-0.001156952
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_052.jpg;0;1;0;5.007225;118.5712;99.74463;1.067625;25.39881;-0.001273037
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_120.jpg;0;1;0;5.026104;118.9345;99.91567;1.111016;25.34914;-0.001359837
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_187.jpg;0;1;0;5.014644;119.2078;100.0441;1.173119;25.32627;-0.001398187
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_255.jpg;0;1;0;5.025323;119.4809;100.1723;1.238109;25.28819;-0.0009610932
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_320.jpg;2.991819;1;0;5.014493;119.8454;100.3444;1.344141;25.4607;-0.002501818
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_387.jpg;6.031713;1;0;5.003654;120.1172;100.4758;1.418235;25.93609;0.01571147
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_452.jpg;9.014431;1;0;5.014359;120.3871;100.6104;1.463087;26.76764;0.0720841
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_519.jpg;11.99421;1;0;5.002488;120.7391;100.7955;1.301949;28.54524;0.1446463
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_586.jpg;15;1;0;4.997897;120.9971;100.9431;1.127309;30.32488;0.3409628
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_653.jpg;15;1;0;5.013841;121.2491;101.0964;0.8196893;32.42494;0.5557387
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_720.jpg;15;1;0;5.007118;121.5744;101.3131;0.2937654;35.30148;0.9825346
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_787.jpg;15;1;0;5.008222;121.8115;101.484;359.875;37.38467;1.311576
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_853.jpg;12.00539;1;0;5.00146;122.0488;101.6616;359.7092;39.08286;1.470309
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_921.jpg;9.022952;1;0;5.001484;122.3657;101.9088;359.8526;40.81932;1.33785
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_50_983.jpg;6.023194;1;0;5.013155;122.6017;102.1034;0.1333853;41.98792;1.070269
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_049.jpg;3.193135;1;0;5.011877;122.8295;102.304;0.3164085;43.12595;0.8891568
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_121.jpg;0.05539622;1;0;5.011912;123.1259;102.5775;0.461248;43.92764;0.7365391
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_188.jpg;3.183905;1;0;5.01172;123.3448;102.7866;0.5696842;44.27015;0.688826
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_253.jpg;6.072432;1;0;5.016546;123.5604;102.9981;0.6562876;44.79419;0.6697957
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_320.jpg;9.054982;1;0;5.00461;123.8415;103.2838;0.6592095;46.11234;0.6446098
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_387.jpg;12.09057;1;0;5.009309;124.0459;103.5043;0.6384586;47.48683;0.7320548
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_453.jpg;15;1;0;4.989274;124.2409;103.7255;0.4521427;49.52766;0.8299207
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_520.jpg;15;1;0;5.009333;124.489;104.0313;0.108482;52.24685;1.116115
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_587.jpg;11.94949;1;0;5.008566;124.6685;104.2665;359.8875;54.09693;1.309599
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_652.jpg;8.947999;1;0;5.002705;124.8477;104.5086;359.9668;55.45304;1.302632
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_720.jpg;9.024097;1;0;5.0261;125.0787;104.8367;0.01946289;57.0506;1.127823
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_787.jpg;12.02685;1;0;5.018739;125.2405;105.0893;0.007020501;58.4783;1.093038
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_853.jpg;15;1;0;5.009323;125.3933;105.3476;0.01397793;60.13718;1.171981
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_920.jpg;15;1;0;5.008148;125.5875;105.6971;0.01537006;62.59916;1.167953
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_51_987.jpg;12.00364;1;0;5.009197;125.7239;105.9642;0.01166306;64.41375;1.151988
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_054.jpg;8.969322;1;0;5.010213;125.8527;106.2351;0.0111708;66.00782;1.146922
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_121.jpg;6.004512;1;0;5.011548;126.0148;106.6011;0.009681767;67.62481;1.115568
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_187.jpg;9.042596;1;0;5.01084;126.1287;106.8789;0.008428;68.70031;1.114155
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_253.jpg;12.00661;1;0;5.010349;126.2354;107.1594;0.003650963;69.96243;1.142565
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_320.jpg;15;1;0;5.008224;126.3664;107.5375;0.01188185;72.08435;1.175894
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_388.jpg;15;1;0;5.00759;126.4557;107.8237;0.01240615;73.92761;1.155485
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_453.jpg;15;1;0;5.008963;126.5355;108.1128;0.01495762;75.87971;1.16067
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_520.jpg;12.02644;1;0;5.009714;126.6285;108.5017;0.01219514;78.3154;1.158457
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_588.jpg;8.990607;1;0;5.010279;126.6889;108.7955;0.00894516;79.85715;1.14553
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_652.jpg;6.000154;1;0;5.011499;126.7424;109.091;0.01147915;81.09422;1.126772
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_721.jpg;2.973904;1;0;5.01136;126.8051;109.4864;0.0002580397;82.17696;1.088218
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_787.jpg;0.008559152;1;0;5.011493;126.8481;109.7842;0.0162534;82.56185;1.046695
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_855.jpg;3.000396;1;0;5.011573;126.8883;110.0827;0.05036623;82.82787;1.008599
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_921.jpg;6.068203;1;0;5.011372;126.9358;110.4818;0.1220477;83.52261;1.005865
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_52_988.jpg;6.041064;1;0;5.01078;126.9668;110.7819;0.1797997;84.32575;1.028941
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_055.jpg;3.009017;1;0;5.010553;126.9958;111.0807;0.1768631;85.05508;0.9876434
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_121.jpg;0;1;0;5.011782;127.031;111.4799;0.1707331;85.56772;0.9105806
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_203.jpg;0;1;0;5.011518;127.0634;111.881;0.2521364;85.70473;0.8522218
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_270.jpg;3.600957;1;0;5.017992;127.0858;112.1825;0.3547074;85.88826;0.814873
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_319.jpg;5.131085;1;0;5.005397;127.105;112.4846;0.4720168;86.39974;0.8026611
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_403.jpg;1.220159;1;0;5.018011;127.1292;112.8864;0.5737612;86.94131;0.7108077
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_470.jpg;0;0.9004579;0;4.990386;127.1467;113.1874;0.6328269;87.03837;0.6042743
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_555.jpg;0;0.6983473;0;4.997371;127.1687;113.5895;0.7469668;87.07808;0.4741836
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_679.jpg;0;0.5448312;0;5.009503;127.2066;114.2918;0.9006643;87.03594;0.2380189
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_748.jpg;0;0.06507525;0;4.998143;127.223;114.5912;0.9124694;87.00303;0.131962
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_822.jpg;0;0;0;4.979628;127.2448;114.9875;0.8366217;86.96935;0.001946466
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_887.jpg;0;0;0;4.963415;127.2596;115.2826;0.7162104;86.98527;-0.00399817
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_53_937.jpg;0;0;0;4.952653;127.2742;115.576;0.5564699;87.0047;-0.00403738
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_004.jpg;0;0;0;4.931158;127.2888;115.8679;0.3680597;87.0211;359.9928
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_070.jpg;0;0;0.1007556;4.909941;127.3034;116.1584;0.1578344;87.03394;359.9857
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_137.jpg;0;0;0.2978644;4.866818;127.3224;116.5401;359.8015;87.0528;359.9901
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_187.jpg;0;0;0.3972009;4.819785;127.3316;116.727;359.582;87.06555;0.005933016
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_254.jpg;0;0;0.6463995;4.680305;127.3458;116.9996;359.1412;87.06618;-0.00108745
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_321.jpg;0;0;0;4.603272;127.364;117.3586;358.6533;87.14531;-0.004039849
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_388.jpg;0;0;0;4.584792;127.3778;117.6326;358.6353;87.16191;359.9898
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_452.jpg;0;0;0;4.564114;127.3916;117.9111;358.9472;87.17587;-0.003649888
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_521.jpg;0;0;0;4.526986;127.41;118.2807;359.4099;87.17897;-0.005579581
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_587.jpg;0;0;0.09848115;4.511972;127.4235;118.5553;359.6851;87.18028;-0.004578299
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_652.jpg;0;0;0.2972047;4.458732;127.4368;118.8252;359.8423;87.18083;-0.003154193
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_719.jpg;0;0;0.4981485;4.377408;127.4539;119.1719;359.7554;87.18109;-0.001187059
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_786.jpg;0;0;0.6974948;4.262937;127.4661;119.4184;359.4055;87.18116;0.0001996487
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_852.jpg;3.008859;0;0;4.048287;127.477;119.6524;358.8695;87.28815;0.007551525
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_920.jpg;0;0;0;4.011972;127.4918;119.9647;358.3998;87.38506;-0.004119537
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_54_985.jpg;0;0;0;3.99533;127.5017;120.2042;358.4464;87.35996;0.05733789
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_052.jpg;0;0;0;3.96414;127.5108;120.4444;358.6063;87.4996;0.1995782
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_121.jpg;0;0;0;3.928377;127.5172;120.7582;358.5885;87.77934;0.7337312
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_187.jpg;0;0;0;3.881235;127.5006;120.9674;357.3802;87.55598;2.347115
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_252.jpg;0;0;0;3.792061;127.4868;121.1734;356.1028;86.26306;3.754917
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_319.jpg;1.503488;0;0;3.692122;127.4367;121.4056;352.3065;82.19943;6.756787
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_388.jpg;4.542162;0;0;3.547352;127.3992;121.5695;348.7666;76.77137;8.32246
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_453.jpg;7.557668;0;0;3.138732;127.374;121.6948;343.793;68.65539;7.40597
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_519.jpg;7.570091;0;0;2.923178;127.3318;121.8085;336.0683;55.04188;2.262931
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_586.jpg;4.609879;0;0.1973475;2.667959;127.2814;121.8706;330.5905;42.73232;355.7291
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_651.jpg;1.618078;0;0.3968009;2.24694;127.2165;121.9286;326.479;27.9541;346.6435
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_719.jpg;0;0;0.5995712;-1.351446;127.0797;121.9819;323.1773;15.07642;339.0521
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_787.jpg;0;0;0.799283;-1.123843;126.9747;122.0114;320.66;10.23602;336.3419
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_852.jpg;0;0;1;-0.9060948;126.8704;122.0284;317.575;9.303467;336.2252
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_920.jpg;0;0;1;-0.8196365;126.736;122.0305;312.4559;14.65108;340.8107
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_55_986.jpg;0;0;1;-0.8296218;126.6358;122.0227;308.7124;23.38503;348.2346
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_052.jpg;0;0;1;-0.971176;126.5238;122.0102;306.3139;35.16423;358.8509
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_120.jpg;-1.504688;0;0;-1.128216;126.3438;121.9023;307.0411;49.48355;9.168535
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_197.jpg;-4.503485;0;0;-1.311102;126.157;121.7588;310.112;60.56184;15.38153
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_263.jpg;-8.039993;0;0;-1.597872;126.0191;121.6459;313.3986;67.34195;18.33135
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_337.jpg;-11.22741;0;0;-1.914143;125.8435;121.493;318.9926;75.32603;20.59429
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_405.jpg;-14.31855;0;0;-2.172542;125.7217;121.3817;324.1437;81.16065;21.36254
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_470.jpg;-15;0;0;-2.528266;125.6106;121.2789;330.2126;87.42093;21.48255
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_537.jpg;-15;0;0;-2.777767;125.4804;121.1663;339.8992;97.37155;20.52072
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_622.jpg;-15;0;0;-2.979475;125.3646;121.0969;351.3479;110.4788;17.46353
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_707.jpg;-15;0;0;-3.130437;125.2544;121.0785;2.573244;126.8852;10.06193
C:\Users\vmuniven\Desktop\Vivek\pyimagepro\RoboND-Rover-Project\data\IMG\robocam_2018_08_05_15_40_56_760.jpg;-15;0;0;-3.202403;125.1861;121.0839;7.311672;137.9965;0.7607625
